name,url1,url2,url3
Eastern Iowa Community College District,https://www.eicc.edu/,https://en.wikipedia.org/wiki/Eastern_Iowa_Community_Colleges,https://en.wikipedia.org/wiki/Eastern_Iowa_Community_Colleges#Academics
Eastern Kentucky University,https://www.eku.edu/,https://en.wikipedia.org/wiki/Eastern_Kentucky_University,https://en.wikipedia.org/wiki/Eastern_Kentucky_University#History
Eastern Maine Community College,https://www.emcc.edu/,https://www.facebook.com/EMCCBangor/,https://en.wikipedia.org/wiki/Eastern_Maine_Community_College
Eastern Mennonite University,https://emu.edu/,https://en.wikipedia.org/wiki/Eastern_Mennonite_University,https://en.wikipedia.org/wiki/Eastern_Mennonite_University#Overview
Eastern Michigan University,https://www.emich.edu/,https://en.wikipedia.org/wiki/Eastern_Michigan_University,https://emueagles.com/
Eastern Nazarene College,https://enc.edu/,https://en.wikipedia.org/wiki/Eastern_Nazarene_College,https://en.wikipedia.org/wiki/Eastern_Nazarene_College#History
Eastern New Mexico University-Main Campus,https://www.enmu.edu/,https://en.wikipedia.org/wiki/Eastern_New_Mexico_University,https://goeasternathletics.com/
Eastern New Mexico University-Roswell Campus,https://www.roswell.enmu.edu/,https://www.usnews.com/education/community-colleges/eastern-new-mexico-university-roswell-campus-CC02588,https://en.wikipedia.org/wiki/Eastern_New_Mexico_University
Eastern New Mexico University-Ruidoso Campus,https://ruidoso.enmu.edu/,https://www.enmu.edu/academics/degrees-programs/transfer/transfer-partnerships/enmu-ruidos,https://www.enmu.edu/
Eastern Oklahoma State College,https://www.eosc.edu/,https://www.eoscathletics.com/,https://www.eoscathletics.com/navbar-sports
Eastern Oregon University,https://www.eou.edu/,https://en.wikipedia.org/wiki/Eastern_Oregon_University,https://en.wikipedia.org/wiki/Eastern_Oregon_University#History
Eastern Shore Community College,https://es.vccs.edu/,https://www.facebook.com/esccva/,https://www.usnews.com/education/community-colleges/eastern-shore-community-college-CC02606
Eastern University,https://www.eastern.edu/,https://en.wikipedia.org/wiki/Eastern_University_(United_States),https://en.wikipedia.org/wiki/Eastern_University_(United_States)#History
Eastern Virginia Career College,http://evcc.edu/,https://www.facebook.com/evcc.edu/,https://www.niche.com/colleges/eastern-virginia-career-college/
Eastern Virginia Medical School,https://www.evms.edu/,https://en.wikipedia.org/wiki/Eastern_Virginia_Medical_School,https://en.wikipedia.org/wiki/Eastern_Virginia_Medical_School#History
Eastern Washington University,https://www.ewu.edu/,https://en.wikipedia.org/wiki/Eastern_Washington_University,https://en.wikipedia.org/wiki/Eastern_Washington_University#History
Eastern West Virginia Community and Technical College,https://www.easternwv.edu/,https://en.wikipedia.org/wiki/Eastern_West_Virginia_Community_and_Technical_College,https://www.usnews.com/education/community-colleges/eastern-west-virginia-community-and-technical-college-CC02611
Eastern Wyoming College,https://ewc.wy.edu/,http://ewcathletics.com/,http://ewcathletics.com/navbar-sports
Eastfield College,https://www.eastfieldcollege.edu/pages/default.aspx,https://en.wikipedia.org/wiki/Eastfield_College,https://www.facebook.com/eastfielddcccd/
Eastwick College-Hackensack,https://eastwick.edu/,https://www.eastwickcollege.edu/,https://www.yelp.com/biz/eastwick-colleges-inc-hackensack
Eastwick College-Nutley,https://eastwick.edu/programs/,https://eastwick.edu/program/registered-nursing/,https://eastwick.edu/program/ultrasound-technology/
Eastwick College-Ramsey,https://eastwick.edu/,https://www.eastwickcollege.edu/,https://en.wikipedia.org/wiki/Eastwick_College_and_the_HoHoKus_Schools
Ecclesia College,https://ecollege.edu/,https://ecollege.edu/about-us/,https://ecollege.edu/student-life/
Eckerd College,https://www.eckerd.edu/,https://en.wikipedia.org/wiki/Eckerd_College,https://en.wikipedia.org/wiki/Eckerd_College#Academics
Ecotech Institute,https://framework.ecotechinstitute.com/,https://framework.ecotechinstitute.com/diplomas/solar-energy-technology,https://framework.ecotechinstitute.com/careers/career-services
ECPI University,https://www.ecpi.edu/,https://en.wikipedia.org/wiki/ECPI_University,https://en.wikipedia.org/wiki/ECPI_University#History
Ecumenical Theological Seminary,https://www.etseminary.edu/,https://en.wikipedia.org/wiki/Ecumenical_Theological_Seminary,https://en.wikipedia.org/wiki/Ecumenical_Theological_Seminary#History
Eden Theological Seminary,https://www.eden.edu/,https://en.wikipedia.org/wiki/Eden_Theological_Seminary,https://www.facebook.com/EdenTheologicalSeminary/
Edgecombe Community College,https://www.edgecombe.edu/,https://www.nccommunitycolleges.edu/about-us/main-campuses/edgecombe-community-college,https://en.wikipedia.org/wiki/Edgecombe_Community_College
Edgewood College,https://www.edgewood.edu/,https://www.edgewood.edu/academics,https://www.edgewood.edu/about/employment
EDIC College,http://ediccollege.edu/,http://ediccollege.edu/oferta_academica/,http://ediccollege.edu/carolina/
Edinboro University of Pennsylvania,https://www.edinboro.edu/,https://en.wikipedia.org/wiki/Edinboro_University_of_Pennsylvania,https://en.wikipedia.org/wiki/Edinboro_University_of_Pennsylvania#History
Edison State Community College,https://www.edisonohio.edu/,https://en.wikipedia.org/wiki/Edison_State_Community_College,https://www.niche.com/colleges/edison-state-community-college/
Edmonds Community College,https://www.edcc.edu/,https://en.wikipedia.org/wiki/Edmonds_Community_College,https://www.facebook.com/EdmondsCC/
EDP University of Puerto Rico Inc-San Juan,https://edpuniversity.edu/,https://edpuniversity.edu/enfermeria/,https://edpuniversity.edu/localidades/
EDP University of Puerto Rico Inc-San Sebastian,https://edpuniversity.edu/,https://edpuniversity.edu/enfermeria/,https://edpuniversity.edu/localidades/
Edward Via College of Osteopathic Medicine,https://www.vcom.edu/,https://en.wikipedia.org/wiki/Edward_Via_College_of_Osteopathic_Medicine,https://en.wikipedia.org/wiki/Edward_Via_College_of_Osteopathic_Medicine#History
Edward Waters College,https://www.ewc.edu/,https://www.ewc.edu/admissions/,https://www.ewc.edu/about-about-ewc/
El Camino College-Compton Center,http://www.compton.edu/,http://www.elcamino.edu/about/depts/publicrelations/comptoncollege.aspx,https://en.wikipedia.org/wiki/Compton_College
El Camino Community College District,http://www.elcamino.edu/,https://en.wikipedia.org/wiki/El_Camino_College,https://en.wikipedia.org/wiki/El_Camino_College#Student_demographics
El Centro College,https://www.elcentrocollege.edu/pages/default.aspx,https://en.wikipedia.org/wiki/El_Centro_College,https://www1.dcccd.edu/catalog/ecc/about.cfm?loc=ECC
El Paso Community College,https://www.epcc.edu/,https://en.wikipedia.org/wiki/El_Paso_Community_College,https://www.facebook.com/EPCCNews/
Elgin Community College,https://elgin.edu/,https://en.wikipedia.org/wiki/Elgin_Community_College,https://www.facebook.com/ElginCommunityCollege/
Elim Bible Institute and College,https://www.elim.edu/,https://en.wikipedia.org/wiki/Elim_Bible_Institute_and_College,https://en.wikipedia.org/wiki/Elim_Bible_Institute_and_College#History
Elizabeth City State University,https://www.ecsu.edu/,https://en.wikipedia.org/wiki/Elizabeth_City_State_University,https://en.wikipedia.org/wiki/Elizabeth_City_State_University#History
Elizabethtown College,https://www.etown.edu/,https://en.wikipedia.org/wiki/Elizabethtown_College,https://en.wikipedia.org/wiki/Elizabethtown_College#History
Elizabethtown College School of Continuing and Professional Studies,https://www.etown.edu/scps/index.aspx,https://www.etown.edu/scps/about/locations.aspx,https://www.etown.edu/scps/student-services/current-students.aspx
Elizabethtown Community and Technical College,https://elizabethtown.kctcs.edu/,https://en.wikipedia.org/wiki/Elizabethtown_Community_and_Technical_College,https://www.facebook.com/ElizabethtownCTC/
Ellsworth Community College,https://ecc.iavalley.edu/,https://ecc.iavalley.edu/admissions/,https://ecc.iavalley.edu/academics/degree-programs/
Elmezzi Graduate School of Molecular Medicine,https://www.feinsteininstitute.org/education-careers/education/the-elmezzi-graduate-school-of-molecular-medicine/,https://feinstein.northwell.edu/education/elmezzi-graduate-school-molecular-medicine,https://en.wikipedia.org/wiki/Elmezzi_Graduate_School_of_Molecular_Medicine
Elmhurst College,https://www.elmhurst.edu/,https://en.wikipedia.org/wiki/Elmhurst_College,https://en.wikipedia.org/wiki/Elmhurst_College#History
Elmira Business Institute,https://ebi.edu/,https://ebi.edu/vestal/,https://ebi.edu/associate-programs/
Elmira College,https://www.elmira.edu/,https://en.wikipedia.org/wiki/Elmira_College,https://en.wikipedia.org/wiki/Elmira_College#History
Elon University,https://www.elon.edu/,https://en.wikipedia.org/wiki/Elon_University,https://en.wikipedia.org/wiki/Elon_University#History
Elyon College,https://elyon.edu/,https://elyon.edu/introduction/welcome/,https://elyon.edu/elyon-library/
Embry-Riddle Aeronautical University-Daytona Beach,https://daytonabeach.erau.edu/,https://daytonabeach.erau.edu/degrees,https://daytonabeach.erau.edu/admissions/applied-students/ernie
Embry-Riddle Aeronautical University-Prescott,https://prescott.erau.edu/,https://prescott.erau.edu/degrees,https://prescott.erau.edu/40/
Embry-Riddle Aeronautical University-Worldwide,https://worldwide.erau.edu/,https://erau.edu/,https://erau.edu/degrees
Emerson College,http://www.emerson.edu/,https://en.wikipedia.org/wiki/Emerson_College,https://en.wikipedia.org/wiki/Emerson_College#History
Emmanuel College,https://www.emmanuel.edu/,http://www.emmanuel.edu/admissions-aid,http://www.emmanuel.edu/academics.html
Emmanuel College,https://www.emmanuel.edu/,http://www.emmanuel.edu/admissions-aid,http://www.emmanuel.edu/academics.html
Emmaus Bible College,https://www.emmaus.edu/,https://en.wikipedia.org/wiki/Emmaus_Bible_College_(Iowa),https://www.niche.com/colleges/emmaus-bible-college/
Emory & Henry College,https://www.ehc.edu/,https://en.wikipedia.org/wiki/Emory_and_Henry_College,https://en.wikipedia.org/wiki/Emory_and_Henry_College#History
Emory University,http://www.emory.edu/home/index.html,https://www.emory.edu/home/admission/index.html,https://www.emory.edu/home/faculty-staff/index.html
Emory University-Oxford College,https://oxford.emory.edu/,https://oxford.emory.edu/about/location/index.html,https://oxford.emory.edu/about/index.html
Emperor's College of Traditional Oriental Medicine,https://www.emperors.edu/,https://en.wikipedia.org/wiki/Emperor%27s_College,https://www.yelp.com/biz/emperors-college-of-traditional-oriental-medicine-santa-monica
Empire College,https://empcol.edu/,https://empcol.edu/medical-programs/,https://empcol.edu/school-of-business/
Emporia State University,https://www.emporia.edu/,https://esuhornets.com/,https://esuhornets.com/staff.aspx
Endicott College,https://www.endicott.edu/,https://en.wikipedia.org/wiki/Endicott_College,https://en.wikipedia.org/wiki/Endicott_College#History
Enterprise State Community College,https://www.escc.edu/,https://en.wikipedia.org/wiki/Enterprise_State_Community_College,https://www.usnews.com/education/community-colleges/enterprise-state-community-college-CC02723
Epic Bible College,https://epic.edu/,https://en.wikipedia.org/wiki/Epic_Bible_College,https://en.wikipedia.org/wiki/Epic_Bible_College#History
Episcopal Theological Seminary of the Southwest,https://ssw.edu/,https://ssw.edu/academics/degrees-and-diplomas/,https://ssw.edu/contact-us/
Erie Community College,https://www.ecc.edu/,https://www.suny.edu/campuses/erie/,https://www.sunyerie.edu/
Erie Institute of Technology Inc,https://www.erieit.edu/,https://www.facebook.com/erieinstituteoftechnology/,https://www.niche.com/colleges/erie-institute-of-technology/
Erikson Institute,https://www.erikson.edu/,https://en.wikipedia.org/wiki/Erikson_Institute,https://en.wikipedia.org/wiki/Erikson_Institute#History_and_mission
Erskine College,https://www.erskine.edu/,https://www.erskine.edu/site-search/campus-map/,http://seminary.erskine.edu/
Escuela de Artes Plasticas y Diseno de Puerto Rico,https://www.eap.edu/,https://extension.eap.edu/,https://www.eap.edu/sobre-la-eapd-es/junta-de-directores-es.html
Essex County College,http://www.essex.edu/,https://en.wikipedia.org/wiki/Essex_County_College,https://www.usnews.com/education/community-colleges/essex-county-college-CC02746
Estrella Mountain Community College,https://www.estrellamountain.edu/,https://www.maricopa.edu/why-maricopa/colleges/estrella-mountain,https://en.wikipedia.org/wiki/Estrella_Mountain_Community_College
ETI Technical College,https://eticollege.edu/,https://www.facebook.com/etitechnicalcollege/,https://www.niche.com/colleges/eti-technical-college/
Eureka College,https://www.eureka.edu/,https://en.wikipedia.org/wiki/Eureka_College,https://en.wikipedia.org/wiki/Eureka_College#Athletics
Evangel University,https://www.evangel.edu/,https://www.evangel.edu/current-students/,https://www.evangel.edu/future-students/programs/
Evangelical Theological Seminary,https://evangelical.edu/,https://evangelical.edu/about/faculty/,https://evangelical.edu/admissions/tuition-and-fees/
Everest University-Brandon,https://www.communitycollegereview.com/everest-university-brandon-profile,https://www.stateuniversity.com/universities/FL/Everest_University_Brandon.html,https://www.princetonreview.com/grad/everest-university-brandon-9260293
Everest University-South Orlando,https://www.communitycollegereview.com/everest-university-south-orlando-profile,https://www.communitycollegereview.com/everest-university-south-orlando-profile#Overview,https://www.communitycollegereview.com/everest-university-south-orlando-profile#Body
Everett Community College,http://www.everettcc.edu/,https://en.wikipedia.org/wiki/Everett_Community_College,https://www.facebook.com/EverettCC/
Everglades University,https://www.evergladesuniversity.edu/,https://en.wikipedia.org/wiki/Everglades_University,https://en.wikipedia.org/wiki/Everglades_University#History
Evergreen Valley College,http://www.evc.edu/,http://www.sjeccd.edu/,https://en.wikipedia.org/wiki/Evergreen_Valley_College
Excelsior College,https://www.excelsior.edu/,https://en.wikipedia.org/wiki/Excelsior_College,https://www.timesunion.com/news/article/Class-action-claims-Excelsior-College-defrauded-12312533.php
Fairfield University,https://www.fairfield.edu/,https://en.wikipedia.org/wiki/Fairfield_University,https://en.wikipedia.org/wiki/Fairfield_University#History
Fairleigh Dickinson University-Florham Campus,https://www.fdu.edu/,https://view2.fdu.edu/campuses-and-centers/florham-campus/,https://view2.fdu.edu/campuses-and-centers/
Fairleigh Dickinson University-Metropolitan Campus,https://www.fdu.edu/,https://en.wikipedia.org/wiki/Fairleigh_Dickinson_University,https://www.usnews.com/best-colleges/fairleigh-dickinson-8770
Fairmont State University,https://www.fairmontstate.edu/,https://en.wikipedia.org/wiki/Fairmont_State_University,https://en.wikipedia.org/wiki/Fairmont_State_University#History
Faith Baptist Bible College and Theological Seminary,https://www.faith.edu/,https://en.wikipedia.org/wiki/Faith_Baptist_Bible_College_and_Theological_Seminary,https://en.wikipedia.org/wiki/Faith_Baptist_Bible_College_and_Theological_Seminary#History
Faith International University,http://faithseminary.edu/,https://en.wikipedia.org/wiki/Faith_International_University_%26_Seminary,https://www.facebook.com/FaithInternationalUniversity/
Faith Theological Seminary,http://fts.edu/,https://en.wikipedia.org/wiki/Faith_Theological_Seminary,https://www.facebook.com/faithseminary/
Farmingdale State College,https://www.farmingdale.edu/,https://en.wikipedia.org/wiki/Farmingdale_State_College,https://www.suny.edu/campuses/farmingdale/
Fashion Institute of Technology,http://www.fitnyc.edu/,https://en.wikipedia.org/wiki/Fashion_Institute_of_Technology,https://www.suny.edu/campuses/fit/
Faulkner University,https://www.faulkner.edu/,https://en.wikipedia.org/wiki/Faulkner_University,https://en.wikipedia.org/wiki/Faulkner_University#Athletics
Fayetteville State University,https://www.uncfsu.edu/,https://en.wikipedia.org/wiki/Fayetteville_State_University,https://fsubroncos.com/
Fayetteville Technical Community College,https://www.faytechcc.edu/,http://www.learnftcc.com/courses.html,https://www.nccommunitycolleges.edu/about-us/main-campuses/fayetteville-technical-community-college
Feather River Community College District,https://www.frc.edu/,https://en.wikipedia.org/wiki/Feather_River_College,https://www.usnews.com/education/community-colleges/feather-river-community-college-district-CC02795
Felician University,https://www.felician.edu/,https://en.wikipedia.org/wiki/Felician_University,https://en.wikipedia.org/wiki/Felician_University#Athletics
Ferris State University,https://www.ferris.edu/,https://en.wikipedia.org/wiki/Ferris_State_University,https://en.wikipedia.org/wiki/Ferris_State_University#History
Ferrum College,https://www.ferrum.edu/,https://www.ferrum.edu/about/,http://admissions.ferrum.edu/
FIDM-Fashion Institute of Design & Merchandising-Los Angeles,http://fidm.edu/,https://en.wikipedia.org/wiki/Fashion_Institute_of_Design_%26_Merchandising,https://www.niche.com/colleges/fashion-institute-of-design--and--merchandising---los-angeles/
FIDM-Fashion Institute of Design & Merchandising-San Diego,http://fidm.edu/en/student+life/campuses/san+diego/,http://fidm.edu/en/about/contact+us/san-diego-campus,http://fidm.edu/
FIDM-Fashion Institute of Design & Merchandising-San Francisco,http://fidm.edu/,http://fidm.edu/en/majors/,http://fidm.edu/en/student+life/campuses/los+angeles/
Fielding Graduate University,https://www.fielding.edu/,https://en.wikipedia.org/wiki/Fielding_Graduate_University,https://en.wikipedia.org/wiki/Fielding_Graduate_University#Academics
FINE Mortuary College,https://www.fmc.edu/,https://www.fmc.edu/admissions/tuition-fees,https://www.fmc.edu/job-postings
Finger Lakes Community College,https://www.flcc.edu/,https://www.suny.edu/campuses/fingerlakes/,https://en.wikipedia.org/wiki/Finger_Lakes_Community_College
Finger Lakes Health College of Nursing,https://flhcon.edu/,https://www.flhealth.org/nursing-education/,https://www.flhealth.org/locations/finger-lakes-health-college-of-nursing-health-sciences
Finlandia University,https://www.finlandia.edu/,https://en.wikipedia.org/wiki/Finlandia_University,https://en.wikipedia.org/wiki/Finlandia_University#History
Fisher College,https://www.fisher.edu/,https://en.wikipedia.org/wiki/Fisher_College,https://en.wikipedia.org/wiki/Fisher_College#History
Fisk University,https://www.fisk.edu/,https://en.wikipedia.org/wiki/Fisk_University,https://en.wikipedia.org/wiki/Fisk_University#History
Fitchburg State University,https://www.fitchburgstate.edu/,https://en.wikipedia.org/wiki/Fitchburg_State_University,https://www.niche.com/colleges/fitchburg-state-university/
Five Branches University,https://www.fivebranches.edu/,https://en.wikipedia.org/wiki/Five_Branches_University,https://www.yelp.com/biz/five-branches-university-health-center-san-jose
Five Towns College,https://www.ftc.edu/,https://en.wikipedia.org/wiki/Five_Towns_College,https://en.wikipedia.org/wiki/Five_Towns_College#History
Flagler College-St Augustine,https://www.flagler.edu/,https://www.flagler.edu/about-flagler/,https://www.flagler.edu/academics/
Flagler College-Tallahassee,https://www.flagler.edu/flagler-college-tallahassee/,https://www.facebook.com/FlaglerCollegeTallahassee/,https://en.wikipedia.org/wiki/Flagler_College_%E2%80%93_Tallahassee_Campus
Flathead Valley Community College,https://www.fvcc.edu/,https://mus.edu/Universities/Flathead.asp,https://www.usnews.com/education/community-colleges/flathead-valley-community-college-CC02818
Fletcher Technical Community College,http://www.fletcher.edu/,https://en.wikipedia.org/wiki/L._E._Fletcher_Technical_Community_College,https://www.usnews.com/education/community-colleges/l-e-fletcher-technical-community-college-CC04340
Flint Hills Technical College,https://www.fhtc.edu/,https://www.usnews.com/education/community-colleges/flint-hills-technical-college-CC02826,https://en.wikipedia.org/wiki/Flint_Hills_Technical_College
Florence-Darlington Technical College,https://www.fdtc.edu/,https://en.wikipedia.org/wiki/Florence%E2%80%93Darlington_Technical_College,https://www.usnews.com/education/community-colleges/florence-darlington-technical-college-CC02839
Florida Agricultural and Mechanical University,https://www.famu.edu/,https://en.wikipedia.org/wiki/Florida_A%26M_University,https://en.wikipedia.org/wiki/Florida_A%26M_University#History
Florida Atlantic University,https://www.fau.edu/,https://en.wikipedia.org/wiki/Florida_Atlantic_University,https://en.wikipedia.org/wiki/Florida_Atlantic_University#History
Florida Career College,https://www.floridacareercollege.edu/,https://www.facebook.com/FloridaCareerCollege/,https://www.glassdoor.com/Reviews/Florida-Career-College-Reviews-E275415.htm
Florida Career College-Boynton Beach,https://www.floridacareercollege.edu/trade-school/fl/boynton-beach,https://www.floridacareercollege.edu/,https://www.floridacareercollege.edu/vocational-school-programs
Florida Career College-Hialeah,https://www.floridacareercollege.edu/trade-school/fl/hialeah,https://www.floridacareercollege.edu/,https://www.floridacareercollege.edu/vocational-school-programs
Florida Career College-Houston Campus,https://www.floridacareercollege.edu/trade-school/tx/houston,https://www.floridacareercollege.edu/,https://www.floridacareercollege.edu/campus-search
Florida Career College-Jacksonville,https://www.floridacareercollege.edu/trade-school/fl/jacksonville,https://www.floridacareercollege.edu/,https://www.floridacareercollege.edu/vocational-school-programs
Florida Career College-Lauderdale Lakes,https://www.floridacareercollege.edu/trade-school/fl/lauderdale-lakes,https://www.floridacareercollege.edu/,https://www.floridacareercollege.edu/vocational-school-programs
Florida Career College-Margate,https://www.floridacareercollege.edu/trade-school/fl/margate,https://www.floridacareercollege.edu/blog/fcc-margate,https://www.yelp.com/biz/florida-career-college-margate-margate
Florida Career College-Miami,https://www.floridacareercollege.edu/,https://www.niche.com/colleges/florida-career-college---miami/,https://www.campusexplorer.com/colleges/DDE133C5/Florida/Miami/Florida-Career-College-Miami/
Florida Career College-Orlando,https://www.floridacareercollege.edu/trade-school/fl/orlando,https://www.floridacareercollege.edu/,https://www.floridacareercollege.edu/vocational-school-programs
Florida Career College-Tampa,https://www.floridacareercollege.edu/trade-school/fl/tampa,https://www.floridacareercollege.edu/,https://www.floridacareercollege.edu/vocational-school-programs
Florida Career College-West Palm Beach,https://www.floridacareercollege.edu/trade-school/fl/west-palm-beach,https://www.floridacareercollege.edu/,https://www.floridacareercollege.edu/vocational-school-programs
Florida Coastal School of Law,https://www.fcsl.edu/index.php,https://www.fcsl.edu/about-coastal-law.html,https://www.fcsl.edu/admissions.html
Florida College,https://www.floridacollege.edu/,https://www.floridacollege.edu/academics/,https://www.floridacollege.edu/about-fc/campus/
Florida College of Integrative Medicine,https://www.fcim.edu/,https://www.niche.com/colleges/florida-college-of-integrative-medicine/,https://www.yelp.com/biz/florida-college-of-integrative-medicine-orlando
Florida College of Natural Health-Pompano Beach,https://www.cortiva.edu/locations/pompano/massage-therapy-and-skin-care-school/,https://www.cortiva.edu/locations/pompano/massage-therapy-and-skin-care-school/programs/,https://www.cortiva.edu/locations/pompano/massage-therapy-and-skin-care-school/about/
Florida Gateway College,https://www.fgc.edu/,https://en.wikipedia.org/wiki/Florida_Gateway_College,https://en.wikipedia.org/wiki/Florida_Gateway_College#History
Florida Gulf Coast University,https://www.fgcu.edu/,https://www.fgcu.edu/admissionsandaid/,https://www.fgcu.edu/gulfline/
Florida Institute of Technology,https://www.fit.edu/,https://en.wikipedia.org/wiki/Florida_Institute_of_Technology,https://en.wikipedia.org/wiki/Florida_Institute_of_Technology#History
Florida Institute of Technology-Online,https://www.fit.edu/online-learning/,https://www.fit.edu/online-learning/campus-students-taking-online-courses/,https://www.fit.edu/online-learning/academic-calendar/
Florida International University,https://www.fiu.edu/,https://en.wikipedia.org/wiki/Florida_International_University,https://en.wikipedia.org/wiki/Florida_International_University#Campus
Florida Keys Community College,https://www.fkcc.edu/,https://www.usnews.com/education/community-colleges/florida-keys-community-college-CC02847,https://en.wikipedia.org/wiki/Florida_Keys_Community_College
Florida Memorial University,https://www.fmuniv.edu/,https://fmuathletics.com/,https://fmuathletics.com/index.aspx?path=baseball
Florida National University-Main Campus,https://www.fnu.edu/,https://en.wikipedia.org/wiki/Florida_National_University,https://www.usnews.com/best-colleges/florida-national-university-main-campus-666987
Florida Polytechnic University,https://floridapoly.edu/,https://en.wikipedia.org/wiki/Florida_Polytechnic_University,https://en.wikipedia.org/wiki/Florida_Polytechnic_University#History
Florida Southern College,https://www.flsouthern.edu/home.aspx,https://en.wikipedia.org/wiki/Florida_Southern_College,https://en.wikipedia.org/wiki/Florida_Southern_College#Campus
Florida SouthWestern State College,https://www.fsw.edu/,https://en.wikipedia.org/wiki/Florida_SouthWestern_State_College,https://en.wikipedia.org/wiki/Florida_SouthWestern_State_College#History
Florida State College at Jacksonville,https://www.fscj.edu/,https://en.wikipedia.org/wiki/Florida_State_College_at_Jacksonville,http://www.gobluewave.com/
Florida State University,https://www.fsu.edu/,https://en.wikipedia.org/wiki/Florida_State_University,https://en.wikipedia.org/wiki/Florida_State_University#History
Florida Technical College,http://www.ftccollege.edu/,https://en.wikipedia.org/wiki/Florida_Technical_College,https://www.fit.edu/
Folsom Lake College,https://www.flc.losrios.edu/,https://en.wikipedia.org/wiki/Folsom_Lake_College,http://californiacommunitycolleges.cccco.edu/collegeDetails.aspx?collegeID=234&txt=Folsom%20Lake%20College
Fond du Lac Tribal and Community College,https://fdltcc.edu/,https://www.niche.com/colleges/fond-du-lac-tribal--and--community-college/,https://en.wikipedia.org/wiki/Fond_du_Lac_Tribal_and_Community_College
Fontbonne University,https://www.fontbonne.edu/,https://en.wikipedia.org/wiki/Fontbonne_University,https://en.wikipedia.org/wiki/Fontbonne_University#History
Foothill College,https://foothill.edu/,https://en.wikipedia.org/wiki/Foothill_College,https://www.fhda.edu/
Fordham University,https://www.fordham.edu/,https://www.fordham.edu/info/20000/admissions_and_aid,https://www.fordham.edu/info/21454/lincoln_center_campus
Forrest College,https://forrestcollege.edu/,https://www.niche.com/colleges/forrest-college/,https://www.collegesimply.com/colleges/south-carolina/forrest-college/
Forsyth Technical Community College,https://www.forsythtech.edu/,https://en.wikipedia.org/wiki/Forsyth_Technical_Community_College,https://www.nccommunitycolleges.edu/about-us/main-campuses/forsyth-technical-community-college
Fort Hays State University,https://www.fhsu.edu/,https://fhsuathletics.com/,https://fhsuathletics.com/staff.aspx
Fort Lewis College,https://www.fortlewis.edu/,https://en.wikipedia.org/wiki/Fort_Lewis_College,https://goskyhawks.com/
Fort Peck Community College,http://www.fpcc.edu/,https://en.wikipedia.org/wiki/Fort_Peck_Community_College,https://www.facebook.com/FortPeckCommunityCollege/
Fort Scott Community College,http://www.fortscott.edu/,https://www.fsgreyhounds.com/sports/fball/index,https://www.fsgreyhounds.com/
Fort Valley State University,https://www.fvsu.edu/,https://en.wikipedia.org/wiki/Fort_Valley_State_University,https://fvsusports.com/
Fortis College-Baton Rouge,https://www.fortis.edu/campuses/louisiana.html,https://www.fortis.edu/campuses/louisiana/baton-rouge.html,https://www.fortis.edu/campuses/louisiana/baton-rouge/radiology-tech.html
Fortis College-Centerville,https://www.fortis.edu/campuses/ohio/centerville.html,https://www.fortis.edu/campuses/ohio/centerville/associate-degree-in-nursing.html,https://www.fortis.edu/campuses/ohio/centerville/practical-nursing.html
Fortis College-Cincinnati,https://www.fortis.edu/campuses/ohio/cincinnati/11499-chester-road-suite-200-cincinnati-oh/associate-degree-in-nursing.aspx,https://www.fortis.edu/campuses/ohio/cincinnati.html,https://www.fortis.edu/campuses/ohio/cincinnati/nursing.html
Fortis College-Columbia,https://www.fortis.edu/campuses/south-carolina/columbia/associate-degree-in-nursing.html,https://www.fortis.edu/campuses/south-carolina.html,https://www.facebook.com/FortisCollegeColumbia/
Fortis College-Columbus,https://www.fortis.edu/campuses/ohio/westerville/nursing.html,https://www.fortis.edu/campuses/ohio/westerville.html,https://www.fortis.edu/campuses/ohio/westerville/practical-nursing.html
Fortis College-Cutler Bay,https://www.fortis.edu/campuses/florida/cutler-bay.html,https://www.fortis.edu/campuses/florida/cutler-bay/associate-degree-in-nursing.html,https://www.facebook.com/fortiscutlerbay/
Fortis College-Cuyahoga Falls,https://www.fortis.edu/campuses/ohio/cuyahoga-falls.html,https://www.fortis.edu/campuses/ohio/cuyahoga-falls/associate-degree-in-nursing.html,https://www.fortis.edu/campuses/ohio/cuyahoga-falls/practical-nursing.html
Fortis College-Grand Prairie,http://www.fortis.edu/campuses/career-training/401-e-palace-parkway-suite-100-grand-prairie-tx.aspx,https://www.fortis.edu/campuses/texas/grand-prairie/401-e-palace-parkway-suite-100-grand-prairie-tx/vocational-nursing.aspx,https://www.facebook.com/FortisCollegeGrandPrairie/
Fortis College-Houston,https://www.fortis.edu/campuses/texas/houston-south.html,https://www.fortis.edu/campuses/texas/houston-south/medical-assisting.html,https://www.fortis.edu/campuses/texas/houston-south/surgical-technology.html
Fortis College-Indianapolis,https://www.fortis.edu/campuses/indiana/indianapolis/associate-degree-in-nursing.html,https://www.fortis.edu/campuses/indiana.html,https://www.fortis.edu/campuses/indiana/indianapolis.html
Fortis College-Landover,https://www.facebook.com/fortiscollegelandover/,https://www.fortis.edu/campuses/maryland/landover/dental-hygiene.html,https://www.fortis.edu/campuses/maryland/landover.html
